user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
8034587@N06	11299098836_72f0ec6ffe_o.jpg	701	(25, 32)	f	1364	1458	491	491	190	0	89
8034587@N06	11299098836_72f0ec6ffe_o.jpg	699	(4, 6)	f	1796	906	478	478	195	0	19
8034587@N06	11298952794_eabc6d5bf7_o.jpg	699	(4, 6)	f	302	0	960	853	-100	0	104
8034587@N06	11298773324_53e0d167aa_o.jpg	699	(4, 6)	f	356	117	924	843	-115	0	5
8034587@N06	11299199266_376244c332_o.jpg	700	(0, 2)	u	1402	1102	427	428	-95	0	129
8034587@N06	11299199266_376244c332_o.jpg	699	(4, 6)	f	624	1088	408	408	-95	0	71
8034587@N06	11299013985_8da33ec0ab_o.jpg	700	(0, 2)	u	283	720	1862	1728	-95	0	131
8034587@N06	11298813174_e54618622f_o.jpg	699	(4, 6)	f	522	320	2385	2128	-90	0	72
8034587@N06	11299584356_e36004e2a5_o.jpg	699	(4, 6)	f	664	675	1020	1020	-90	0	67
8034587@N06	11299205904_54161d65e2_o.jpg	699	(4, 6)	f	629	1166	669	670	-95	0	110
8034587@N06	11299379696_bc33b029b1_o.jpg	699	(4, 6)	f	1107	953	568	567	-85	0	58
8034587@N06	11299273703_421949ba79_o.jpg	699	(4, 6)	f	1098	1085	541	542	-90	0	36
8034587@N06	11299273703_421949ba79_o.jpg	700	(0, 2)	u	1440	1096	517	516	-115	0	81
8034587@N06	11299115493_5703957cb1_o.jpg	700	(0, 2)	u	0	417	2052	2031	-90	0	112
8034587@N06	11299208924_a118a0695d_o.jpg	699	(4, 6)	f	862	879	644	644	-90	0	86
8034587@N06	11299956253_bde5aa2282_o.jpg	699	(4, 6)	f	1080	1037	242	242	-95	0	39
8034587@N06	11299462045_f2169c1bc6_o.jpg	700	(0, 2)	u	855	693	1046	1045	-100	0	73
8034587@N06	11299238473_7cbc9053f7_o.jpg	699	(4, 6)	f	377	1260	1052	1052	-90	0	133
8034587@N06	11299423803_d28194f663_o.jpg	700	(0, 2)	u	266	811	981	981	-100	0	106
8034587@N06	11298894255_21fa2091d4_o.jpg	699	(4, 6)	f	151	29	1056	931	-75	0	162
8034587@N06	11299130245_75b500ebd8_o.jpg	700	(0, 2)	u	653	862	835	835	-95	0	157
8034587@N06	11298964584_9ccf659eea_o.jpg	699	(4, 6)	f	967	1056	408	408	-85	0	82
8034587@N06	11299354956_361519c3da_o.jpg	700	(0, 2)	u	780	369	632	631	-90	0	115
8034587@N06	11299109116_8b086f884f_o.jpg	701	(25, 32)	f	189	954	988	988	-85	0	54
8034587@N06	11299109116_8b086f884f_o.jpg	700	(0, 2)	u	914	733	542	542	-95	0	124
8034587@N06	11299121973_c00e729787_o.jpg	701	(25, 32)	f	674	1078	1032	1033	-90	0	55
8034587@N06	11299142215_800227fd68_o.jpg	699	(4, 6)	f	623	1048	1032	1033	-105	0	126
8034587@N06	11299197426_746e9b41b3_o.jpg	699	(4, 6)	f	610	1013	453	453	-90	0	118
8034587@N06	11299363426_f2fc478aac_o.jpg	700	(0, 2)	u	938	712	810	810	-85	0	120
8034587@N06	11298787803_867e8695bd_o.jpg	700	(0, 2)	u	73	259	2448	2189	-85	0	45
8034587@N06	11299333365_b2db461cd2_o.jpg	700	(0, 2)	u	757	766	790	791	-80	0	99
8034587@N06	11298772274_3aaeaf82dc_o.jpg	699	(4, 6)	f	223	58	960	902	-75	0	41
8034587@N06	11299071585_579b5dd631_o.jpg	701	(25, 32)	f	1404	1498	707	707	185	0	98
8034587@N06	11299593784_5400815720_o.jpg	702	(48, 53)	m	747	951	924	924	-90	0	88
8034587@N06	11299593784_5400815720_o.jpg	703	(48, 53)	f	1107	1	784	784	-85	0	97
8034587@N06	11299031715_f73139bb03_o.jpg	700	(0, 2)	u	594	471	1007	1008	-95	0	88
8034587@N06	11299419373_f7c3e874ff_o.jpg	699	(4, 6)	f	731	678	1020	1020	-100	0	170
8034587@N06	11299164805_0ba6558a45_o.jpg	699	(4, 6)	f	988	664	758	759	-100	0	67
8034587@N06	11299458433_2bef59bbd5_o.jpg	700	(0, 2)	u	210	704	1511	1511	-100	0	82
8034587@N06	11299653763_5f639e5fb8_o.jpg	699	(4, 6)	f	538	854	918	918	-85	0	42
8034587@N06	11299193824_d4d8102da9_o.jpg	700	(0, 2)	u	55	749	969	969	-110	0	84
8034587@N06	11299104056_ecefd77a1d_o.jpg	701	(25, 32)	f	1329	1541	790	790	185	0	53
8034587@N06	11299104056_ecefd77a1d_o.jpg	700	(0, 2)	u	969	1153	484	485	200	0	82
8034587@N06	11299245004_a730b95379_o.jpg	700	(0, 2)	u	852	739	695	695	-85	0	52
8034587@N06	11298975153_8dac87150a_o.jpg	699	(4, 6)	f	155	139	724	724	-90	0	102
8034587@N06	11299209303_20fd9f142d_o.jpg	700	(0, 2)	u	565	771	855	854	-85	0	90
8034587@N06	11298959924_100938edde_o.jpg	700	(0, 2)	u	403	392	1574	1574	-100	0	83
8034587@N06	11299423894_9ca0ab4b8e_o.jpg	700	(0, 2)	u	733	435	1657	1657	-80	0	56
8034587@N06	11299360185_ef189b0647_o.jpg	700	(0, 2)	u	415	682	1543	1542	-100	0	96
8034587@N06	11298815553_bcd4b516a2_o.jpg	699	(4, 6)	f	204	6	897	897	-90	0	111
8034587@N06	11299248323_6c2b8b331b_o.jpg	699	(4, 6)	f	575	1179	650	650	-90	0	90
8034587@N06	11299370414_5bf9fefc99_o.jpg	699	(4, 6)	f	911	1013	415	415	-90	0	145
8034587@N06	11299368146_e9005cc745_o.jpg	700	(0, 2)	u	578	581	1326	1326	-80	0	129
8034587@N06	11299112845_88c50a8c40_o.jpg	700	(0, 2)	u	653	862	835	835	-95	0	157
8034587@N06	11299865904_ccd67b35f3_o.jpg	700	(0, 2)	u	828	1107	1428	1341	-115	0	172
8034587@N06	11299317435_29afa81213_o.jpg	699	(4, 6)	f	737	983	727	727	-110	0	118
8034587@N06	11299038785_5eefe0abf8_o.jpg	699	(4, 6)	f	288	120	488	488	-70	0	140
8034587@N06	11299077105_7eafb69ec5_o.jpg	701	(25, 32)	f	264	855	1001	1001	-85	0	48
8034587@N06	11299500336_618bacf4de_o.jpg	700	(0, 2)	u	1114	997	981	982	-80	0	135
8034587@N06	11298749115_dcda2bf5a6_o.jpg	699	(4, 6)	f	151	0	3113	2448	-95	0	112
8034587@N06	11298756526_fc7d233500_o.jpg	699	(4, 6)	f	243	223	636	636	-95	0	102
8034587@N06	11298983453_49c36df2da_o.jpg	699	(4, 6)	f	234	103	772	772	-85	0	76
8034587@N06	11299157255_d4324fc402_o.jpg	700	(0, 2)	u	272	900	867	867	-100	0	67
8034587@N06	11299881654_b03bdd8596_o.jpg	699	(4, 6)	f	1043	631	867	867	-80	0	138
8034587@N06	11299633573_f953f60bff_o.jpg	702	(48, 53)	m	310	54	1263	1262	-85	0	70
8034587@N06	11299633573_f953f60bff_o.jpg	700	(0, 2)	u	741	997	752	752	-90	0	126
8034587@N06	11299184345_6dc29ccbc5_o.jpg	699	(4, 6)	f	473	710	631	631	-90	0	132
8034587@N06	11299195366_0cb4b33c44_o.jpg	699	(4, 6)	f	634	854	778	778	-85	0	84
101295462@N02	11827103153_fab1d5dc63_o.jpg	704	(25, 32)	m	1504	387	306	306	10	0	107
101295462@N02	11212474113_fd7f130621_o.jpg	706	(25, 32)	f	27	142	648	648	0	0	91
101295462@N02	11827316593_cea36d8ed7_o.jpg	706	(25, 32)	f	0	0	930	908	10	0	88
101295462@N02	11827346134_9afd439c21_o.jpg	704	(25, 32)	m	790	685	281	280	0	0	65
101295462@N02	9993037763_acf79e642c_o.jpg	706	(25, 32)	f	642	15	638	796	10	0	44
101295462@N02	9993037763_acf79e642c_o.jpg	704	(25, 32)	m	6	62	680	680	20	0	6
101295462@N02	11829815834_a831624c93_o.jpg	704	(25, 32)	m	0	16	623	784	20	0	86
101295462@N02	11829815834_a831624c93_o.jpg	706	(25, 32)	f	713	169	567	660	10	0	70
101295462@N02	9676552842_996eed8a2e_o.jpg	705	(25, 32)	m	2118	503	331	332	5	0	46
101295462@N02	9676560090_402f5f7080_o.jpg	704	(25, 32)	m	652	234	628	696	-5	0	115
101295462@N02	11827331693_621ff3afed_o.jpg	704	(25, 32)	m	429	209	531	684	-15	0	96
101295462@N02	11829203804_e187acf29e_o.jpg	704	(25, 32)	m	1573	250	975	975	-10	0	117
101295462@N02	10653763354_412c26c773_o.jpg	706	(25, 32)	f	13	322	644	638	0	0	167
101295462@N02	11829202404_84118ceb10_o.jpg	704	(25, 32)	m	630	0	600	484	15	0	40
101295462@N02	9673154793_f393362a84_o.jpg	704	(25, 32)	m	164	510	618	618	-20	0	94
101295462@N02	9924652925_8cefab14d8_o.jpg	704	(25, 32)	m	451	353	1287	1288	-5	0	87
101295462@N02	9673332307_457f3b8272_o.jpg	704	(25, 32)	m	0	255	2448	2569	0	0	52
101295462@N02	11827331213_ee903e1ceb_o.jpg	704	(25, 32)	m	0	102	657	673	-75	0	119
101295462@N02	10654621456_cfdfcbbc13_o.jpg	704	(25, 32)	m	481	376	1160	1160	-20	0	62
101295462@N02	11827108763_96ce1ea568_o.jpg	704	(25, 32)	m	1451	358	364	363	20	0	107
101295462@N02	11659126465_0083f257f9_o.jpg	706	(25, 32)	f	225	145	735	847	5	0	51
101295462@N02	11659126465_0083f257f9_o.jpg	704	(25, 32)	m	0	107	521	604	-15	0	20
101295462@N02	10653726996_ecc5d1cb21_o.jpg	706	(25, 32)	f	0	41	601	668	0	0	52
101295462@N02	10653726996_ecc5d1cb21_o.jpg	704	(25, 32)	m	651	199	432	432	-25	0	61
101295462@N02	9705448632_8ed3a158e1_o.jpg	706	(25, 32)	f	83	30	877	1040	-5	0	128
101295462@N02	9676393404_e2f9702d6b_o.jpg	704	(25, 32)	m	1136	561	370	369	10	0	41
101295462@N02	11679192394_395faafb5c_o.jpg	704	(25, 32)	m	519	20	761	772	-15	0	91
101295462@N02	9925170733_a0ff17b439_o.jpg	704	(25, 32)	m	661	1812	1320	1319	0	0	78
101295462@N02	11827101063_b3f4a37e65_o.jpg	704	(25, 32)	m	1420	369	350	351	5	0	120
101295462@N02	11212365746_628a0e3316_o.jpg	706	(25, 32)	f	1078	326	727	727	0	0	100
101295462@N02	11827607556_6279a821c2_o.jpg	704	(25, 32)	m	1552	361	331	332	-15	0	133
101295462@N02	11828811155_94107e3c70_o.jpg	706	(25, 32)	f	0	150	831	810	10	0	95
101295462@N02	11829574216_a1205c4c4b_o.jpg	704	(25, 32)	m	749	0	531	522	5	0	70
101295462@N02	11679193014_3da91e7f16_o.jpg	704	(25, 32)	m	524	333	1492	1491	0	0	39
101295462@N02	11659570264_4791bffaed_o.jpg	704	(25, 32)	m	1370	87	1180	1180	5	0	56
101295462@N02	11659221444_8b3d627821_o.jpg	704	(25, 32)	m	1203	62	727	726	0	0	111
101295462@N02	11659218924_a764db622e_o.jpg	704	(25, 32)	m	1247	237	561	561	-5	0	18
101295462@N02	11659281365_9c31a575fb_o.jpg	704	(25, 32)	m	712	310	612	612	-25	0	45
101295462@N02	11658905384_cb3e61be73_o.jpg	704	(25, 32)	m	374	341	1281	1281	15	0	38
101295462@N02	11827057935_3385529339_o.jpg	704	(25, 32)	m	470	69	607	608	-20	0	61
101295462@N02	11427026606_7798176c6f_o.jpg	704	(25, 32)	m	49	898	2333	2334	5	0	118
101295462@N02	10654491264_f04ceb8207_o.jpg	704	(25, 32)	m	1037	910	638	637	10	0	82
101295462@N02	9676572842_3a3f72ea74_o.jpg	704	(25, 32)	m	474	680	1728	1728	0	0	28
101295462@N02	9676586616_48f91e45ff_o.jpg	704	(25, 32)	m	739	698	1148	1147	-5	0	58
101295462@N02	10654387406_04902fd045_o.jpg	704	(25, 32)	m	570	656	1377	1377	0	0	56
101295462@N02	10654512464_d0133e6576_o.jpg	704	(25, 32)	m	847	642	1078	1077	10	0	32
101295462@N02	11659920676_9eca2b2a32_o.jpg	706	(25, 32)	f	665	323	615	637	5	0	113
101295462@N02	9673114135_00c6beaa16_o.jpg	706	(25, 32)	f	0	0	960	1162	0	0	54
101295462@N02	11827251704_521668b41b_o.jpg	704	(25, 32)	m	1402	382	319	319	5	0	107
101295462@N02	9809641945_f55af10d7f_o.jpg	706	(25, 32)	f	0	0	715	821	0	0	54
101295462@N02	11829202994_efef05f25c_o.jpg	704	(25, 32)	m	1617	245	982	982	5	0	98
101295462@N02	11826831705_ea876414d2_o.jpg	704	(25, 32)	m	1482	333	325	325	10	0	92
101295462@N02	9924769886_28381f3262_o.jpg	706	(25, 32)	f	669	10	611	692	0	0	63
101071073@N04	9714103155_fa10020917_o.jpg	707	(25, 32)	m	0	191	2326	2422	-15	0	102
101071073@N04	11090319753_2b5d96a84f_o.jpg	708	(25, 32)	f	484	34	1262	1262	10	0	28
101071073@N04	10697661204_084e395a2b_o.jpg	708	(25, 32)	f	1322	1558	294	293	-15	0	119
101071073@N04	10697661204_084e395a2b_o.jpg	709	(25, 32)	f	1099	1558	281	281	0	0	94
101071073@N04	10658394946_ded97a189b_o.jpg	708	(25, 32)	f	1010	865	395	395	-5	0	164
101071073@N04	10655775934_fae7014fe7_o.jpg	708	(25, 32)	f	0	79	856	860	0	0	36
101071073@N04	10697392895_91191b38e5_o.jpg	709	(25, 32)	f	573	262	1199	1199	5	0	61
101071073@N04	10698369883_a8714cc620_o.jpg	708	(25, 32)	f	300	191	660	769	5	0	95
101071073@N04	10698369883_a8714cc620_o.jpg	709	(25, 32)	f	14	173	659	660	15	0	53
101071073@N04	10698206366_431ab98b86_o.jpg	709	(25, 32)	f	652	306	628	654	0	0	53
101071073@N04	10698206366_431ab98b86_o.jpg	712	(25, 32)	f	0	10	593	604	-5	0	42
101071073@N04	10656534914_4abc2d2220_o.jpg	708	(25, 32)	f	70	269	583	584	0	0	28
101071073@N04	10698208346_85f350c139_o.jpg	709	(25, 32)	f	683	342	597	618	0	0	50
101071073@N04	10698208346_85f350c139_o.jpg	708	(25, 32)	f	370	257	607	608	0	0	84
101071073@N04	10697563524_825c878078_o.jpg	709	(25, 32)	f	682	0	899	708	20	0	77
101071073@N04	11090287514_d3804fef77_o.jpg	713	(25, 32)	m	1711	2214	230	230	-5	0	64
101071073@N04	10697827795_35737d3044_o.jpg	708	(25, 32)	f	1346	336	956	956	-5	0	24
101071073@N04	10691577186_f60cc0f1cf_o.jpg	714	(15, 20)	f	1147	2282	612	612	15	0	78
101071073@N04	10122966296_82813060ef_o.jpg	708	(25, 32)	f	1654	406	1013	1014	-15	0	86
101071073@N04	10698089963_ccbff10f55_o.jpg	708	(25, 32)	f	0	33	781	927	-15	0	7
101071073@N04	10697660896_81f70d3d19_o.jpg	709	(25, 32)	f	1005	1381	306	306	0	0	76
101071073@N04	10655525226_eb46c6f278_o.jpg	708	(25, 32)	f	833	1147	492	492	0	0	133
101071073@N04	11123707893_d44330350a_o.jpg	708	(25, 32)	f	1753	1283	311	311	-10	0	15
101071073@N04	11090361875_d0b011b6af_o.jpg	715	(25, 32)	m	259	71	1549	1549	-15	0	65
101071073@N04	10655532014_3b455e79fd_o.jpg	708	(25, 32)	f	321	239	639	721	20	0	53
101071073@N04	10656613203_5f7f5b244b_o.jpg	708	(25, 32)	f	96	255	768	769	5	0	54
101071073@N04	11090467936_f3e7a8eb14_o.jpg	715	(25, 32)	m	2047	656	523	523	-10	0	76
101071073@N04	11090467936_f3e7a8eb14_o.jpg	708	(25, 32)	f	1901	967	503	504	5	0	74
101071073@N04	11123562294_55b2ed71e9_o.jpg	717	(25, 32)	f	849	0	1281	1053	-10	0	51
101071073@N04	10697900015_0cc6881599_o.jpg	708	(25, 32)	f	1137	1191	230	230	-10	0	68
101071073@N04	10697842965_b91289591f_o.jpg	708	(25, 32)	f	0	42	735	918	10	0	43
101071073@N04	10697788444_6a984d2518_o.jpg	709	(25, 32)	f	736	0	884	873	5	0	45
101071073@N04	10658353233_02f5201237_o.jpg	718	(25, 32)	f	332	0	660	656	5	0	44
101071073@N04	10697839735_f47c96c523_o.jpg	708	(25, 32)	f	721	648	829	829	5	0	60
101071073@N04	11123093524_fd58998794_o.jpg	708	(25, 32)	f	1320	406	364	363	-15	0	97
101071073@N04	9714094583_da08eaa763_o.jpg	707	(25, 32)	m	400	446	1734	1734	-20	0	120
101071073@N04	10656436223_37c5dafe60_o.jpg	718	(25, 32)	f	388	503	1078	1078	0	0	102
101071073@N04	10698275363_60d97bcf13_o.jpg	708	(25, 32)	f	790	842	492	493	-10	0	100
101071073@N04	10698142735_950f5f0563_o.jpg	712	(25, 32)	f	10	0	592	568	-5	0	46
101071073@N04	10652318606_cb57e93698_o.jpg	715	(25, 32)	m	128	0	852	821	0	0	78
101071073@N04	10652318606_cb57e93698_o.jpg	708	(25, 32)	f	544	127	736	769	-25	0	166
101071073@N04	11123031645_4de3138f65_o.jpg	720	(25, 32)	f	363	168	1090	1091	20	0	55
101071073@N04	10658590496_de32ee5fef_o.jpg	708	(25, 32)	f	749	640	918	918	-10	0	122
101071073@N04	10690320536_6799c8c3e2_o.jpg	707	(25, 32)	m	189	343	609	608	-5	0	61
101071073@N04	10697366805_146b8c368d_o.jpg	708	(25, 32)	f	0	161	681	776	-10	0	13
101071073@N04	10658628663_23fd62aab9_o.jpg	708	(25, 32)	f	1039	1026	363	363	-20	0	107
101071073@N04	10690295004_3b950db0e5_o.jpg	708	(25, 32)	f	989	1353	599	599	-10	0	112
115046815@N06	12067640156_0e8f56585e_o.jpg	722	55	m	730	0	550	600	-15	0	87
115046815@N06	12067358183_7e9bab043b_o.jpg	722	55	m	294	138	640	641	-95	0	116
115046815@N06	12066226045_31daf81974_o.jpg	723	(48, 53)	f	863	1560	427	427	-105	0	91
115046815@N06	12066605364_62231ee844_o.jpg	723	(48, 53)	f	581	570	976	975	-80	0	145
115046815@N06	12067009755_da12d02518_o.jpg	722	55	m	220	0	747	616	-95	0	88
115046815@N06	12067475734_36c8f003c1_o.jpg	722	55	m	733	900	401	402	-90	0	80
115046815@N06	12066617914_c2f9a27f95_o.jpg	723	(48, 53)	f	455	801	1071	1071	-95	0	147
115046815@N06	12059069634_cd70fe1468_o.jpg	723	(48, 53)	f	1098	1064	344	344	-100	0	124
115046815@N06	12058712555_5e4a50cf3a_o.jpg	722	55	m	472	181	808	779	185	0	62
115046815@N06	12067068045_6bc6e5ca69_o.jpg	722	55	m	625	163	655	792	190	0	105
115046815@N06	12067875025_d914ed1990_o.jpg	722	55	m	466	658	1288	1287	-85	0	31
115046815@N06	12066505763_4c3184bf37_o.jpg	723	(48, 53)	f	911	937	306	306	-115	0	68
115046815@N06	12059573914_fd9e534682_o.jpg	723	(48, 53)	f	1303	560	434	434	-5	0	51
115046815@N06	12067089815_a459a1fbda_o.jpg	724	(60, 100)	m	345	186	1046	1045	-5	0	46
115046815@N06	12067089815_a459a1fbda_o.jpg	723	(48, 53)	f	2020	535	867	867	5	0	73
115046815@N06	12060095066_38c76766a4_o.jpg	722	55	m	2033	788	242	243	5	0	89
115046815@N06	12065784794_0b8c975bfd_o.jpg	722	55	m	2877	649	265	266	0	0	9
115046815@N06	12067013645_2a7236e722_o.jpg	722	55	m	504	163	676	676	185	0	111
115046815@N06	12067963264_e4e107982d_o.jpg	722	55	m	159	0	784	720	180	0	33
115046815@N06	12067925293_bcf0af7571_o.jpg	722	55	m	342	639	905	905	-95	0	49
115046815@N06	12067006555_f61cf634e2_o.jpg	723	(48, 53)	f	1394	780	363	364	-10	0	94
115046815@N06	12066593334_40afc29c04_o.jpg	723	(48, 53)	f	672	621	587	587	-95	0	126
115046815@N06	12059593824_7c8ca14610_o.jpg	722	55	m	175	176	769	768	180	0	87
115046815@N06	12059593824_7c8ca14610_o.jpg	723	(48, 53)	f	563	248	560	560	175	0	91
115046815@N06	12059472853_12f2b645ec_o.jpg	722	55	m	1171	275	555	555	-5	0	34
115046815@N06	12067854054_500a71488d_o.jpg	724	(60, 100)	m	345	186	1046	1045	-5	0	46
115046815@N06	12067854054_500a71488d_o.jpg	723	(48, 53)	f	2020	535	867	867	5	0	73
115046815@N06	12066554454_3bc03e02fd_o.jpg	723	(48, 53)	f	1560	604	268	267	-90	0	108
115046815@N06	12059482823_a1d70db2dd_o.jpg	723	(48, 53)	f	1298	580	415	414	-20	0	60
115046815@N06	12067051995_158b120c12_o.jpg	725	(25, 32)	f	482	839	982	982	-85	0	73
115046815@N06	12066627484_04408d66de_o.jpg	723	(48, 53)	f	949	1311	549	548	-100	0	111
115046815@N06	12059286035_91113a8fd0_o.jpg	722	55	m	357	223	667	668	180	0	101
115046815@N06	12066581734_489e1d69fc_o.jpg	723	(48, 53)	f	1123	103	1052	1052	-10	0	87
115046815@N06	12059568096_1c496aae89_o.jpg	722	55	m	1660	1007	542	542	-95	0	140
115046815@N06	12067556465_7912c209ed_o.jpg	724	(60, 100)	m	345	186	1046	1045	-5	0	46
115046815@N06	12067556465_7912c209ed_o.jpg	723	(48, 53)	f	2020	535	867	867	5	0	73
115046815@N06	12067457134_23559d8168_o.jpg	722	55	m	702	1005	243	242	-95	0	100
115046815@N06	12067928463_1df164ff91_o.jpg	722	55	m	466	658	1288	1287	-85	0	31
115046815@N06	12059515503_18331287c1_o.jpg	722	55	m	2256	529	306	306	10	0	80
115046815@N06	12067711796_e3969a42a7_o.jpg	722	55	m	567	226	408	408	-90	0	69
115046815@N06	12058908693_2d8d5c376c_o.jpg	722	55	m	571	179	709	716	185	0	76
115046815@N06	12059210825_ab1bd56678_o.jpg	722	55	m	90	102	709	708	180	0	88
115046815@N06	12059210825_ab1bd56678_o.jpg	723	(48, 53)	f	497	143	560	561	185	0	66
115046815@N06	12059057874_4c5fac2ab2_o.jpg	722	55	m	1077	570	287	287	-10	0	38
115046815@N06	12059004943_860ba14a52_o.jpg	722	55	m	473	147	807	813	190	0	60
115046815@N06	12066575724_ba41656b42_o.jpg	723	(48, 53)	f	1504	714	612	612	20	0	14
115046815@N06	12067990644_f7bc36dd33_o.jpg	722	55	m	0	176	736	768	175	0	70
115046815@N06	12058693885_49789d39e2_o.jpg	723	(48, 53)	f	1117	1059	312	313	-100	0	123
115046815@N06	12067405894_be037b3c25_o.jpg	722	55	m	475	205	805	755	180	0	107
115046815@N06	12059097754_48a41cfb04_o.jpg	722	55	m	83	215	829	745	180	0	55
115046815@N06	12059097754_48a41cfb04_o.jpg	723	(48, 53)	f	553	306	560	561	185	0	28
115046815@N06	12067008755_91343acd38_o.jpg	722	55	m	324	0	652	604	-105	0	61
115046815@N06	12066204185_649e79e7b6_o.jpg	723	(48, 53)	f	788	1101	542	542	-95	0	63
115046815@N06	12060110106_4b2e1c413d_o.jpg	722	55	m	962	341	619	618	5	0	118
115046815@N06	12059274585_41ee9f95a6_o.jpg	722	55	m	992	1216	389	388	-90	0	68
115046815@N06	12067066865_4bb6527c59_o.jpg	722	55	m	0	223	768	737	175	0	130
115046815@N06	12067363363_ca93651742_o.jpg	722	55	m	914	1681	287	287	-90	0	84
115046815@N06	12059181295_3a1aeb8d54_o.jpg	722	55	m	86	197	732	733	175	0	131
115046815@N06	12066236605_122332d3ca_o.jpg	722	55	m	709	1840	299	300	-90	0	136
115046815@N06	12066585814_2a58abf5be_o.jpg	722	55	m	951	288	924	924	10	0	112
115046815@N06	12066460983_3d1a094fb9_o.jpg	722	55	m	1051	981	287	287	-90	0	43
115046815@N06	12067697666_9c5d9aa9d1_o.jpg	722	55	m	402	13	684	684	-90	0	89
115046815@N06	12066485493_15eebac8d7_o.jpg	722	55	m	1008	331	874	873	5	0	113
82152000@N00	11842760644_da742a3976_o.jpg	726	(8, 12)	f	1157	323	605	606	0	0	40
82152000@N00	11896183914_f9125d2f1f_o.jpg	728	(8, 12)	f	0	204	2295	2448	0	0	71
82152000@N00	11894214995_d847a7e6b2_o.jpg	729	(15, 20)	m	580	364	510	510	0	0	25
82152000@N00	11894214995_d847a7e6b2_o.jpg	726	(8, 12)	f	1233	839	465	466	-10	0	101
82152000@N00	11898713146_1bea1a57dd_o.jpg	732	(8, 12)	m	1192	765	293	293	0	0	111
82152000@N00	11894518783_38ed1d6aa4_o.jpg	733	(38, 43)	m	878	806	835	835	20	0	148
82152000@N00	11897857615_c7b3b7c03a_o.jpg	726	(8, 12)	f	2012	999	364	363	-5	0	91
82152000@N00	11894632704_3b06b13fee_o.jpg	729	(15, 20)	m	459	1308	331	331	-10	0	85
82152000@N00	11894960796_a529724c2d_o.jpg	737	(15, 20)	f	1008	959	421	421	-5	0	33
82152000@N00	11894960796_a529724c2d_o.jpg	726	(8, 12)	f	1377	1134	382	383	-5	0	33
82152000@N00	11894213105_ae92e27360_o.jpg	729	(15, 20)	m	502	355	548	548	-10	0	24
82152000@N00	11894394183_fe3e58b4ff_o.jpg	733	(38, 43)	m	787	436	803	803	-5	0	129
82152000@N00	11894649074_804dcac54b_o.jpg	729	(15, 20)	m	556	380	911	912	0	0	59
82152000@N00	11895059516_54b73bee7e_o.jpg	726	(8, 12)	f	723	476	937	937	-5	0	105
82152000@N00	11893707694_5edf6f29ae_o.jpg	731	(8, 12)	f	2154	935	243	242	-20	0	158
82152000@N00	11842802314_5b98fbb6d6_o.jpg	729	(15, 20)	m	849	1002	242	242	-5	0	8
82152000@N00	11898612604_8f72a9570e_o.jpg	726	(8, 12)	f	961	578	414	414	-15	0	74
82152000@N00	11894498603_b6847e92a2_o.jpg	729	(15, 20)	m	390	1303	370	370	-10	0	37
82152000@N00	11842627533_b1a9a43612_o.jpg	731	(8, 12)	f	1078	164	428	427	-5	0	117
82152000@N00	11894625634_7c8f0b406b_o.jpg	729	(15, 20)	m	122	573	1715	1715	5	0	23
82152000@N00	11894535464_35046fbf99_o.jpg	739	(60, 100)	m	2361	497	434	433	10	0	18
82152000@N00	11895080706_33861d8fcf_o.jpg	726	(8, 12)	f	849	785	631	631	10	0	77
82152000@N00	11843154146_44054f1221_o.jpg	726	(8, 12)	f	1493	2733	268	268	0	0	57
82152000@N00	11843154146_44054f1221_o.jpg	735	(15, 20)	f	806	2451	268	267	-5	0	70
82152000@N00	11843154146_44054f1221_o.jpg	740	(15, 20)	f	1142	2435	242	242	5	0	52
82152000@N00	11895061466_1c01ea8f22_o.jpg	726	(8, 12)	f	782	680	810	810	0	0	129
82152000@N00	11896190924_f8dc965019_o.jpg	729	(15, 20)	m	1043	811	313	312	-5	0	191
82152000@N00	11896190924_f8dc965019_o.jpg	726	(8, 12)	f	1486	911	306	306	0	0	155
82152000@N00	11895773325_8bbe6dacb1_o.jpg	726	(8, 12)	f	1485	454	650	650	20	0	138
82152000@N00	11895773325_8bbe6dacb1_o.jpg	729	(15, 20)	m	769	121	619	618	5	0	183
82152000@N00	11896193174_fdd6a8f3d5_o.jpg	729	(15, 20)	m	876	306	644	643	-10	0	66
82152000@N00	11896193174_fdd6a8f3d5_o.jpg	726	(8, 12)	f	1673	623	535	535	-10	0	116
82152000@N00	11895007246_49d7b3f4d1_o.jpg	726	(8, 12)	f	2092	489	274	274	0	0	75
82152000@N00	11895771195_4ee9feed90_o.jpg	726	(8, 12)	f	1341	506	593	593	-10	0	160
82152000@N00	11842795884_05976f4381_o.jpg	726	(8, 12)	f	1429	851	261	261	0	0	83
82152000@N00	11842795884_05976f4381_o.jpg	727	(4, 6)	f	868	976	249	249	-10	0	67
82152000@N00	11894508303_2e952a53f3_o.jpg	726	(8, 12)	f	632	1102	383	383	0	0	22
82152000@N00	11894968126_1103e66aee_o.jpg	743	(38, 43)	f	1675	516	522	523	20	0	23
82152000@N00	11897863095_a3a81179b3_o.jpg	726	(8, 12)	f	1338	897	568	567	5	0	81
82152000@N00	11894227405_f10d1e2e11_o.jpg	726	(8, 12)	f	519	575	344	344	-25	0	81
